id,timestamp,device_ip,sysName,ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInDiscards,ifOutUcastPkts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,label,if_name
184,2025-09-17 17:03:39,192.168.99.4,S3.cisco.local,5681357,4567180,0,5707,0,6124,347,347,316,1,0,0,0,0,0,10001
185,2025-09-17 17:03:54,192.168.99.1,R1.cisco.local,12247978,11286077,0,37880,0,29974,25110,25073,15893,0,0,12418,37,0,0,2
186,2025-09-17 17:03:54,192.168.99.2,S1.cisco.local,1662579,1041743,0,12039,0,8917,341,341,326,2,0,0,0,0,0,10001
187,2025-09-17 17:03:54,192.168.99.3,S2.cisco.local,5593288,6578640,0,19284,0,15400,670,670,510,3,0,0,0,0,0,10001
188,2025-09-17 17:03:54,192.168.99.4,S3.cisco.local,5681357,4567692,0,5707,0,6125,348,348,317,1,0,0,0,0,0,10001
189,2025-09-17 17:04:09,192.168.99.1,R1.cisco.local,12255285,11290325,0,37946,0,30002,25170,25133,15914,0,0,12424,37,0,0,2
190,2025-09-17 17:04:09,192.168.99.2,S1.cisco.local,1667647,1044723,0,12088,0,8936,342,342,327,2,0,0,0,0,0,10001
191,2025-09-17 17:04:09,192.168.99.3,S2.cisco.local,5594444,6579734,0,19298,0,15408,671,671,511,3,0,0,0,0,0,10001
192,2025-09-17 17:04:09,192.168.99.4,S3.cisco.local,5681357,4568332,0,5707,0,6127,349,349,318,1,0,0,0,0,0,10001
193,2025-09-17 17:04:24,192.168.99.1,R1.cisco.local,12262095,11294581,0,38009,0,30036,25226,25189,15939,0,0,12430,37,0,0,2
194,2025-09-17 17:04:24,192.168.99.2,S1.cisco.local,1671854,1048209,0,12129,0,8956,343,343,328,2,0,0,0,0,0,10001
195,2025-09-17 17:04:24,192.168.99.3,S2.cisco.local,5595664,6580966,0,19313,0,15419,672,672,512,3,0,0,0,0,0,10001
196,2025-09-17 17:04:24,192.168.99.4,S3.cisco.local,5681357,4569367,0,5707,0,6128,350,350,319,1,0,0,0,0,0,10001
197,2025-09-17 17:04:39,192.168.99.1,R1.cisco.local,12270481,11298925,0,38087,0,30071,25297,25260,15966,0,0,12436,37,0,0,2
198,2025-09-17 17:04:39,192.168.99.2,S1.cisco.local,1681503,1051475,0,12186,0,8979,344,344,329,2,0,0,0,0,0,10001
199,2025-09-17 17:04:39,192.168.99.3,S2.cisco.local,5597276,6582208,0,19331,0,15429,673,673,513,3,0,0,0,0,0,10001
200,2025-09-17 17:04:39,192.168.99.4,S3.cisco.local,5681357,4569943,0,5707,0,6130,351,351,320,1,0,0,0,0,0,10001
201,2025-09-17 17:04:54,192.168.99.1,R1.cisco.local,12277995,11303593,0,38152,0,30105,25355,25318,15991,0,0,12442,37,0,0,2
202,2025-09-17 17:04:55,192.168.99.2,S1.cisco.local,1685520,1054401,0,12225,0,8998,345,345,330,2,0,0,0,0,0,10001
203,2025-09-17 17:04:55,192.168.99.3,S2.cisco.local,5599540,6584186,0,19357,0,15443,674,674,514,3,0,0,0,0,0,10001
204,2025-09-17 17:04:55,192.168.99.4,S3.cisco.local,5681357,4570519,0,5707,0,6131,352,352,321,1,0,0,0,0,0,10001
205,2025-09-17 17:05:10,192.168.99.1,R1.cisco.local,12284491,11307429,0,38201,0,30133,25400,25363,16012,0,0,12448,37,0,0,2
206,2025-09-17 17:05:10,192.168.99.2,S1.cisco.local,1689689,1057307,0,12255,0,9016,346,346,331,2,0,0,0,0,0,10001
207,2025-09-17 17:05:10,192.168.99.3,S2.cisco.local,5603747,6585364,0,19374,0,15453,675,675,515,3,0,0,0,0,0,10001
208,2025-09-17 17:05:10,192.168.99.4,S3.cisco.local,5681357,4571095,0,5707,0,6133,353,353,322,1,0,0,0,0,0,10001
209,2025-09-17 17:05:25,192.168.99.1,R1.cisco.local,12289677,11311305,0,38241,0,30162,25433,25396,16031,0,0,12454,37,0,0,2
210,2025-09-17 17:05:25,192.168.99.2,S1.cisco.local,1692714,1060551,0,12278,0,9032,347,347,332,2,0,0,0,0,0,10001
211,2025-09-17 17:05:25,192.168.99.3,S2.cisco.local,5604779,6586586,0,19387,0,15463,676,676,516,3,0,0,0,0,0,10001
212,2025-09-17 17:05:25,192.168.99.4,S3.cisco.local,5681357,4572130,0,5707,0,6134,354,354,323,1,0,0,0,0,0,10001
213,2025-09-17 17:05:40,192.168.99.1,R1.cisco.local,12294356,11314697,0,38273,0,30184,25460,25423,16046,0,0,12460,37,0,0,2
214,2025-09-17 17:05:40,192.168.99.2,S1.cisco.local,1695248,1063023,0,12294,0,9045,348,348,333,2,0,0,0,0,0,10001
215,2025-09-17 17:05:40,192.168.99.3,S2.cisco.local,5605935,6587690,0,19401,0,15472,677,677,517,3,0,0,0,0,0,10001
216,2025-09-17 17:05:40,192.168.99.4,S3.cisco.local,5681357,4572706,0,5707,0,6136,355,355,324,1,0,0,0,0,0,10001
217,2025-09-17 17:05:55,192.168.99.1,R1.cisco.local,12300809,11319217,0,38326,0,30216,25506,25469,16069,0,0,12466,37,0,0,2
218,2025-09-17 17:05:55,192.168.99.2,S1.cisco.local,1698869,1065939,0,12328,0,9063,349,349,334,2,0,0,0,0,0,10001
219,2025-09-17 17:05:55,192.168.99.3,S2.cisco.local,5607249,6589520,0,19417,0,15484,678,678,518,3,0,0,0,0,0,10001
220,2025-09-17 17:05:55,192.168.99.4,S3.cisco.local,5681357,4573282,0,5707,0,6137,356,356,325,1,0,0,0,0,0,10001
221,2025-09-17 17:06:10,192.168.99.1,R1.cisco.local,12307214,11322747,0,38375,0,30240,25550,25513,16085,0,0,12472,37,0,0,2
222,2025-09-17 17:06:10,192.168.99.2,S1.cisco.local,1702941,1068697,0,12359,0,9080,350,350,335,2,0,0,0,0,0,10001
223,2025-09-17 17:06:10,192.168.99.3,S2.cisco.local,5608499,6590402,0,19432,0,15490,679,679,519,3,0,0,0,0,0,10001
224,2025-09-17 17:06:10,192.168.99.4,S3.cisco.local,5681357,4573858,0,5707,0,6139,357,357,326,1,0,0,0,0,0,10001
225,2025-09-17 17:06:25,192.168.99.1,R1.cisco.local,12313219,11326559,0,38423,0,30268,25592,25555,16104,0,0,12478,37,0,0,2
226,2025-09-17 17:06:25,192.168.99.2,S1.cisco.local,1705714,1071729,0,12378,0,9093,351,351,336,2,0,0,0,0,0,10001
227,2025-09-17 17:06:25,192.168.99.3,S2.cisco.local,5610199,6591772,0,19452,0,15502,680,680,520,3,0,0,0,0,0,10001
228,2025-09-17 17:06:25,192.168.99.4,S3.cisco.local,5681357,4574957,0,5707,0,6141,358,358,327,1,0,0,0,0,0,10001
229,2025-09-17 17:06:40,192.168.99.1,R1.cisco.local,12319982,11330807,0,38475,0,30296,25639,25602,16125,0,0,12484,37,0,0,2
230,2025-09-17 17:06:41,192.168.99.2,S1.cisco.local,1714244,1074571,0,12419,0,9111,352,352,337,2,0,0,0,0,0,10001
231,2025-09-17 17:06:41,192.168.99.3,S2.cisco.local,5611261,6593400,0,19465,0,15511,681,681,521,3,0,0,0,0,0,10001
232,2025-09-17 17:06:41,192.168.99.4,S3.cisco.local,5681357,4575533,0,5707,0,6142,359,359,328,1,0,0,0,0,0,10001
233,2025-09-17 17:06:56,192.168.99.1,R1.cisco.local,12324915,11334683,0,38515,0,30325,25671,25634,16144,0,0,12490,37,0,0,2
234,2025-09-17 17:06:56,192.168.99.2,S1.cisco.local,1717096,1077477,0,12443,0,9129,353,353,338,2,0,0,0,0,0,10001
235,2025-09-17 17:06:56,192.168.99.3,S2.cisco.local,5613487,6594558,0,19479,0,15521,682,682,522,3,0,0,0,0,0,10001
236,2025-09-17 17:06:56,192.168.99.4,S3.cisco.local,5681357,4576109,0,5707,0,6144,360,360,329,1,0,0,0,0,0,10001
237,2025-09-17 17:07:11,192.168.99.1,R1.cisco.local,12331716,11339037,0,38577,0,30360,25727,25690,16172,0,0,12496,37,0,0,2
238,2025-09-17 17:07:11,192.168.99.2,S1.cisco.local,1721399,1081165,0,12484,0,9151,354,354,339,2,0,0,0,0,0,10001
239,2025-09-17 17:07:11,192.168.99.3,S2.cisco.local,5616682,6595948,0,19497,0,15533,683,683,523,3,0,0,0,0,0,10001
240,2025-09-17 17:07:11,192.168.99.4,S3.cisco.local,5681357,4576685,0,5707,0,6145,361,361,330,1,0,0,0,0,0,10001
241,2025-09-17 17:07:26,192.168.99.1,R1.cisco.local,12337969,11343145,0,38633,0,30392,25776,25739,16195,0,0,12502,37,0,0,2
242,2025-09-17 17:07:26,192.168.99.2,S1.cisco.local,1724998,1084017,0,12517,0,9169,355,355,340,2,0,0,0,0,0,10001
243,2025-09-17 17:07:26,192.168.99.3,S2.cisco.local,5618141,6597254,0,19515,0,15545,684,684,524,3,0,0,0,0,0,10001
244,2025-09-17 17:07:26,192.168.99.4,S3.cisco.local,5681357,4577720,0,5707,0,6147,362,362,331,1,0,0,0,0,0,10001
245,2025-09-17 17:07:41,192.168.99.1,R1.cisco.local,12345223,11347605,0,38695,0,30423,25831,25794,16218,0,0,12508,37,0,0,2
246,2025-09-17 17:07:41,192.168.99.2,S1.cisco.local,1729596,1087135,0,12563,0,9190,356,356,341,2,0,0,0,0,0,10001
247,2025-09-17 17:07:41,192.168.99.3,S2.cisco.local,5619391,6598882,0,19530,0,15554,685,685,525,3,0,0,0,0,0,10001
248,2025-09-17 17:07:41,192.168.99.4,S3.cisco.local,5681357,4578296,0,5707,0,6148,363,363,332,1,0,0,0,0,0,10001
249,2025-09-17 17:07:56,192.168.99.1,R1.cisco.local,12351696,11351935,0,38754,0,30458,25883,25846,16244,0,0,12514,37,0,0,2
250,2025-09-17 17:07:56,192.168.99.2,S1.cisco.local,1732668,1089913,0,12590,0,9207,357,357,342,2,0,0,0,0,0,10001
251,2025-09-17 17:07:56,192.168.99.3,S2.cisco.local,5621677,6600410,0,19558,0,15569,686,686,526,3,0,0,0,0,0,10001
252,2025-09-17 17:07:56,192.168.99.4,S3.cisco.local,5681357,4578872,0,5707,0,6150,364,364,333,1,0,0,0,0,0,10001
253,2025-09-17 17:08:11,192.168.99.1,R1.cisco.local,12358158,11355919,0,38811,0,30488,25934,25897,16267,0,0,12520,37,0,0,2
254,2025-09-17 17:08:11,192.168.99.2,S1.cisco.local,1742404,1093083,0,12611,0,9222,358,358,343,2,0,0,0,0,0,10001
255,2025-09-17 17:08:11,192.168.99.3,S2.cisco.local,5624267,6601948,0,19589,0,15583,687,687,527,3,0,0,0,0,0,10001
256,2025-09-17 17:08:11,192.168.99.4,S3.cisco.local,5681357,4579448,0,5707,0,6151,365,365,334,1,0,0,0,0,0,10001
257,2025-09-17 17:08:26,192.168.99.1,R1.cisco.local,12365543,11360239,0,38882,0,30523,25997,25960,16292,0,0,12526,37,0,0,2
258,2025-09-17 17:08:27,192.168.99.2,S1.cisco.local,1747781,1095703,0,12632,0,9237,359,359,344,2,0,0,0,0,0,10001
259,2025-09-17 17:08:27,192.168.99.3,S2.cisco.local,5628341,6603772,0,19639,0,15602,688,688,528,3,0,0,0,0,0,10001
260,2025-09-17 17:08:27,192.168.99.4,S3.cisco.local,5681357,4580483,0,5707,0,6153,366,366,335,1,0,0,0,0,0,10001
261,2025-09-17 17:08:42,192.168.99.1,R1.cisco.local,12371408,11364339,0,38928,0,30549,26037,26000,16311,0,0,12532,37,0,0,2
262,2025-09-17 17:08:42,192.168.99.2,S1.cisco.local,1753990,1098239,0,12649,0,9250,360,360,345,2,0,0,0,0,0,10001
263,2025-09-17 17:08:42,192.168.99.3,S2.cisco.local,5630409,6605622,0,19665,0,15614,689,689,529,3,0,0,0,0,0,10001
264,2025-09-17 17:08:42,192.168.99.4,S3.cisco.local,5681357,4581059,0,5707,0,6154,367,367,336,1,0,0,0,0,0,10001
265,2025-09-17 17:08:57,192.168.99.1,R1.cisco.local,12376808,11368447,0,38974,0,30581,26076,26039,16334,0,0,12538,37,0,0,2
266,2025-09-17 17:08:57,192.168.99.2,S1.cisco.local,1755885,1101335,0,12661,0,9264,361,361,346,2,0,0,0,0,0,10001
267,2025-09-17 17:08:57,192.168.99.3,S2.cisco.local,5633979,6607362,0,19696,0,15631,690,690,530,3,0,0,0,0,0,10001
268,2025-09-17 17:08:57,192.168.99.4,S3.cisco.local,5681357,4581635,0,5707,0,6156,368,368,337,1,0,0,0,0,0,10001
269,2025-09-17 17:09:12,192.168.99.1,R1.cisco.local,12384373,11374056,0,39048,0,30633,26116,26079,16350,0,0,12571,37,0,0,2
270,2025-09-17 17:09:12,192.168.99.2,S1.cisco.local,1757358,1103437,0,12668,0,9272,362,362,347,2,0,0,0,0,0,10001
271,2025-09-17 17:09:12,192.168.99.3,S2.cisco.local,5639486,6610028,0,19746,0,15659,691,691,531,3,0,0,0,0,0,10001
272,2025-09-17 17:09:12,192.168.99.4,S3.cisco.local,5682549,4583086,0,5721,0,6170,369,369,338,1,0,0,0,0,0,10001
273,2025-09-17 17:09:27,192.168.99.1,R1.cisco.local,13742969,12728670,0,40411,0,31978,26149,26112,16364,0,0,13901,37,0,0,2
274,2025-09-17 17:09:27,192.168.99.2,S1.cisco.local,1758575,1105455,0,12672,0,9278,363,363,348,2,0,0,0,0,0,10001
275,2025-09-17 17:09:27,192.168.99.3,S2.cisco.local,5668977,7938483,0,20199,0,16577,692,692,532,3,0,0,0,0,0,10001
276,2025-09-17 17:09:27,192.168.99.4,S3.cisco.local,7009402,4611084,0,6624,0,6593,370,370,339,1,0,0,0,0,0,10001
277,2025-09-17 17:09:42,192.168.99.1,R1.cisco.local,13750347,12734664,0,40460,0,32015,26178,26141,16378,0,0,13922,37,0,0,2
278,2025-09-17 17:09:42,192.168.99.2,S1.cisco.local,1759792,1107345,0,12676,0,9283,364,364,349,2,0,0,0,0,0,10001
279,2025-09-17 17:09:42,192.168.99.3,S2.cisco.local,5672350,7941639,0,20234,0,16598,693,693,533,3,0,0,0,0,0,10001
280,2025-09-17 17:09:42,192.168.99.4,S3.cisco.local,7010624,4612578,0,6631,0,6602,371,371,340,1,0,0,0,0,0,10001
281,2025-09-17 17:09:57,192.168.99.1,R1.cisco.local,13754975,12738489,0,40498,0,32044,26204,26167,16394,0,0,13933,37,0,0,2
282,2025-09-17 17:09:57,192.168.99.2,S1.cisco.local,1761073,1109849,0,12681,0,9290,365,365,350,2,0,0,0,0,0,10001
283,2025-09-17 17:09:57,192.168.99.3,S2.cisco.local,5674534,7943517,0,20262,0,16617,694,694,534,3,0,0,0,0,0,10001
284,2025-09-17 17:09:57,192.168.99.4,S3.cisco.local,7010752,4613346,0,6633,0,6607,372,372,341,1,0,0,0,0,0,10001
285,2025-09-17 17:10:12,192.168.99.1,R1.cisco.local,13766229,12748681,0,40544,0,32078,26232,26195,16408,0,0,13939,37,0,0,2
286,2025-09-17 17:10:12,192.168.99.2,S1.cisco.local,1762290,1111803,0,12685,0,9295,366,366,351,2,0,0,0,0,0,10001
287,2025-09-17 17:10:12,192.168.99.3,S2.cisco.local,5676656,7944991,0,20289,0,16631,695,695,535,3,0,0,0,0,0,10001
288,2025-09-17 17:10:12,192.168.99.4,S3.cisco.local,7010752,4613922,0,6633,0,6608,373,373,342,1,0,0,0,0,0,10001
289,2025-09-17 17:10:28,192.168.99.1,R1.cisco.local,13778029,12758941,0,40594,0,32114,26261,26224,16421,0,0,13973,37,0,0,2
290,2025-09-17 17:10:28,192.168.99.2,S1.cisco.local,1763754,1113757,0,12689,0,9301,367,367,352,2,0,0,0,0,0,10001
291,2025-09-17 17:10:28,192.168.99.3,S2.cisco.local,5680110,7958667,0,20330,0,16659,696,696,536,3,0,0,0,0,0,10001
292,2025-09-17 17:10:28,192.168.99.4,S3.cisco.local,7022900,4616299,0,6647,0,6624,374,374,343,1,0,0,0,0,0,10001
293,2025-09-17 17:10:43,192.168.99.1,R1.cisco.local,13793538,12772945,0,40663,0,32169,26292,26255,16435,0,0,14003,37,0,0,2
294,2025-09-17 17:10:43,192.168.99.2,S1.cisco.local,1769013,1116261,0,12694,0,9307,368,368,353,2,0,0,0,0,0,10001
295,2025-09-17 17:10:43,192.168.99.3,S2.cisco.local,5683438,7968048,0,20371,0,16683,697,697,537,3,0,0,0,0,0,10001
296,2025-09-17 17:10:43,192.168.99.4,S3.cisco.local,7030668,4618015,0,6658,0,6638,375,375,344,1,0,0,0,0,0,10001
297,2025-09-17 17:10:58,192.168.99.1,R1.cisco.local,13798710,12776421,0,40707,0,32193,26326,26289,16448,0,0,14021,37,0,0,2
298,2025-09-17 17:10:58,192.168.99.2,S1.cisco.local,1770230,1118279,0,12698,0,9313,369,369,354,2,0,0,0,0,0,10001
299,2025-09-17 17:10:58,192.168.99.3,S2.cisco.local,5687850,7971307,0,20412,0,16703,698,698,538,3,0,0,0,0,0,10001
300,2025-09-17 17:10:58,192.168.99.4,S3.cisco.local,7032325,4619257,0,6663,0,6647,376,376,345,1,0,0,0,0,0,10001
301,2025-09-17 17:11:13,192.168.99.1,R1.cisco.local,13804572,12780860,0,40756,0,32224,26364,26327,16466,0,0,14032,37,0,0,2
302,2025-09-17 17:11:13,192.168.99.2,S1.cisco.local,1771837,1120539,0,12707,0,9323,370,370,355,2,0,0,0,0,0,10001
303,2025-09-17 17:11:13,192.168.99.3,S2.cisco.local,5692593,7972874,0,20447,0,16718,699,699,539,3,0,0,0,0,0,10001
304,2025-09-17 17:11:13,192.168.99.4,S3.cisco.local,7032492,4620031,0,6665,0,6651,377,377,346,1,0,0,0,0,0,10001
305,2025-09-17 17:11:28,192.168.99.1,R1.cisco.local,13816364,12788509,0,40858,0,32285,26423,26386,16483,0,0,14074,37,0,0,2
306,2025-09-17 17:11:28,192.168.99.2,S1.cisco.local,1773118,1122621,0,12712,0,9330,371,371,356,2,0,0,0,0,0,10001
307,2025-09-17 17:11:28,192.168.99.3,S2.cisco.local,5700631,7977065,0,20523,0,16754,700,700,540,3,0,0,0,0,0,10001
308,2025-09-17 17:11:28,192.168.99.4,S3.cisco.local,7034859,4622804,0,6683,0,6671,378,378,347,1,0,0,0,0,0,10001
309,2025-09-17 17:11:43,192.168.99.1,R1.cisco.local,13822818,12792109,0,40913,0,32310,26472,26435,16500,0,0,14080,37,0,0,2
310,2025-09-17 17:11:43,192.168.99.2,S1.cisco.local,1774335,1124997,0,12716,0,9335,372,372,357,2,0,0,0,0,0,10001
311,2025-09-17 17:11:43,192.168.99.3,S2.cisco.local,5704733,7979147,0,20570,0,16770,701,701,541,3,0,0,0,0,0,10001
312,2025-09-17 17:11:43,192.168.99.4,S3.cisco.local,7034859,4623380,0,6683,0,6672,379,379,348,1,0,0,0,0,0,10001
313,2025-09-17 17:11:58,192.168.99.1,R1.cisco.local,13829481,12795945,0,40971,0,32338,26524,26487,16521,0,0,14086,37,0,0,2
314,2025-09-17 17:11:58,192.168.99.2,S1.cisco.local,1775888,1127311,0,12724,0,9345,373,373,358,2,0,0,0,0,0,10001
315,2025-09-17 17:11:58,192.168.99.3,S2.cisco.local,5708775,7981045,0,20617,0,16789,702,702,542,3,0,0,0,0,0,10001
316,2025-09-17 17:11:58,192.168.99.4,S3.cisco.local,7034859,4623956,0,6683,0,6674,380,380,349,1,0,0,0,0,0,10001
317,2025-09-17 17:12:13,192.168.99.1,R1.cisco.local,13835392,12799937,0,41017,0,32363,26563,26526,16536,0,0,14092,37,0,0,2
318,2025-09-17 17:12:13,192.168.99.2,S1.cisco.local,1777753,1129339,0,12730,0,9352,374,374,359,2,0,0,0,0,0,10001
319,2025-09-17 17:12:13,192.168.99.3,S2.cisco.local,5711961,7982583,0,20655,0,16804,703,703,543,3,0,0,0,0,0,10001
320,2025-09-17 17:12:14,192.168.99.4,S3.cisco.local,7034859,4624532,0,6683,0,6675,381,381,350,1,0,0,0,0,0,10001
321,2025-09-17 17:12:29,192.168.99.1,R1.cisco.local,13844118,12803921,0,41085,0,32393,26627,26590,16559,0,0,14098,37,0,0,2
322,2025-09-17 17:12:29,192.168.99.2,S1.cisco.local,1780281,1131996,0,12739,0,9363,375,375,360,2,0,0,0,0,0,10001
323,2025-09-17 17:12:29,192.168.99.3,S2.cisco.local,5716613,7984481,0,20709,0,16823,704,704,544,3,0,0,0,0,0,10001
324,2025-09-17 17:12:29,192.168.99.4,S3.cisco.local,7034859,4625567,0,6683,0,6677,382,382,351,1,0,0,0,0,0,10001
325,2025-09-17 17:12:44,192.168.99.1,R1.cisco.local,13850499,12807817,0,41137,0,32422,26674,26637,16580,0,0,14104,37,0,0,2
326,2025-09-17 17:12:44,192.168.99.2,S1.cisco.local,1785923,1134463,0,12747,0,9372,376,376,361,2,0,0,0,0,0,10001
327,2025-09-17 17:12:44,192.168.99.3,S2.cisco.local,5720123,7986563,0,20750,0,16839,705,705,545,3,0,0,0,0,0,10001
328,2025-09-17 17:12:44,192.168.99.4,S3.cisco.local,7034859,4626143,0,6683,0,6678,383,383,352,1,0,0,0,0,0,10001
329,2025-09-17 17:12:59,192.168.99.1,R1.cisco.local,13856032,12811823,0,41182,0,32447,26711,26674,16596,0,0,14110,37,0,0,2
330,2025-09-17 17:12:59,192.168.99.2,S1.cisco.local,1787284,1136555,0,12753,0,9380,377,377,362,2,0,0,0,0,0,10001
331,2025-09-17 17:12:59,192.168.99.3,S2.cisco.local,5724464,7988377,0,20788,0,16857,706,706,546,3,0,0,0,0,0,10001
332,2025-09-17 17:12:59,192.168.99.4,S3.cisco.local,7034859,4626719,0,6683,0,6680,384,384,353,1,0,0,0,0,0,10001
333,2025-09-17 17:13:14,192.168.99.1,R1.cisco.local,13861217,12815201,0,41220,0,32469,26743,26706,16610,0,0,14116,37,0,0,2
334,2025-09-17 17:13:14,192.168.99.2,S1.cisco.local,1788501,1138509,0,12757,0,9385,378,378,363,2,0,0,0,0,0,10001
335,2025-09-17 17:13:14,192.168.99.3,S2.cisco.local,5728528,7989841,0,20818,0,16870,707,707,547,3,0,0,0,0,0,10001
336,2025-09-17 17:13:14,192.168.99.4,S3.cisco.local,7034859,4627295,0,6683,0,6681,385,385,354,1,0,0,0,0,0,10001
337,2025-09-17 17:13:29,192.168.99.1,R1.cisco.local,13867639,12818795,0,41265,0,32494,26783,26746,16626,0,0,14122,37,0,0,2
338,2025-09-17 17:13:29,192.168.99.2,S1.cisco.local,1790820,1140527,0,12762,0,9392,379,379,364,2,0,0,0,0,0,10001
339,2025-09-17 17:13:29,192.168.99.3,S2.cisco.local,5731286,7991591,0,20852,0,16888,708,708,548,3,0,0,0,0,0,10001
340,2025-09-17 17:13:29,192.168.99.4,S3.cisco.local,7034859,4628330,0,6683,0,6683,386,386,355,1,0,0,0,0,0,10001
341,2025-09-17 17:13:44,192.168.99.1,R1.cisco.local,13872945,12822321,0,41306,0,32518,26819,26782,16642,0,0,14128,37,0,0,2
342,2025-09-17 17:13:44,192.168.99.2,S1.cisco.local,1792115,1143041,0,12767,0,9398,380,380,365,2,0,0,0,0,0,10001
343,2025-09-17 17:13:44,192.168.99.3,S2.cisco.local,5734024,7993589,0,20886,0,16902,709,709,549,3,0,0,0,0,0,10001
344,2025-09-17 17:13:44,192.168.99.4,S3.cisco.local,7034859,4628906,0,6683,0,6684,387,387,356,1,0,0,0,0,0,10001
345,2025-09-17 17:13:59,192.168.99.1,R1.cisco.local,13877195,12825967,0,41338,0,32538,26844,26807,16654,0,0,14134,37,0,0,2
346,2025-09-17 17:13:59,192.168.99.2,S1.cisco.local,1794054,1145355,0,12776,0,9409,381,381,366,2,0,0,0,0,0,10001
347,2025-09-17 17:13:59,192.168.99.3,S2.cisco.local,5735828,7994895,0,20909,0,16913,710,710,550,3,0,0,0,0,0,10001
348,2025-09-17 17:14:00,192.168.99.4,S3.cisco.local,7034923,4629482,0,6683,0,6686,388,388,357,1,0,0,0,0,0,10001
349,2025-09-17 17:14:15,192.168.99.1,R1.cisco.local,13882784,12830065,0,41382,0,32570,26880,26839,16676,0,0,14140,41,0,0,2
350,2025-09-17 17:14:15,192.168.99.2,S1.cisco.local,1795661,1147679,0,12785,0,9419,382,382,367,2,0,0,0,0,0,10001
351,2025-09-17 17:14:15,192.168.99.3,S2.cisco.local,5737948,7996423,0,20936,0,16928,711,711,551,3,0,0,0,0,0,10001
352,2025-09-17 17:14:15,192.168.99.4,S3.cisco.local,7035267,4630418,0,6688,0,6692,389,389,358,1,0,0,0,0,0,10001
353,2025-09-17 17:14:30,192.168.99.1,R1.cisco.local,13888154,12833669,0,41427,0,32595,26918,26876,16693,0,0,14146,42,0,0,2
354,2025-09-17 17:14:30,192.168.99.2,S1.cisco.local,1797096,1150247,0,12790,0,9426,383,383,368,2,0,0,0,0,0,10001
355,2025-09-17 17:14:30,192.168.99.3,S2.cisco.local,5740820,7998109,0,20972,0,16944,712,712,552,3,0,0,0,0,0,10001
356,2025-09-17 17:14:30,192.168.99.4,S3.cisco.local,7035337,4631591,0,6689,0,6695,390,390,359,1,0,0,0,0,0,10001
357,2025-09-17 17:14:45,192.168.99.1,R1.cisco.local,13893280,12837121,0,41469,0,32618,26954,26912,16708,0,0,14152,42,0,0,2
358,2025-09-17 17:14:45,192.168.99.2,S1.cisco.local,1802291,1152137,0,12794,0,9431,384,384,369,2,0,0,0,0,0,10001
359,2025-09-17 17:14:45,192.168.99.3,S2.cisco.local,5743694,8000181,0,21007,0,16960,713,713,553,3,0,0,0,0,0,10001
360,2025-09-17 17:14:45,192.168.99.4,S3.cisco.local,7035337,4632103,0,6689,0,6696,391,391,360,1,0,0,0,0,0,10001
361,2025-09-17 17:15:00,192.168.99.1,R1.cisco.local,13898417,12840905,0,41505,0,32640,26982,26940,16721,0,0,14158,42,0,0,2
362,2025-09-17 17:15:00,192.168.99.2,S1.cisco.local,1803572,1154219,0,12799,0,9438,385,385,370,2,0,0,0,0,0,10001
363,2025-09-17 17:15:00,192.168.99.3,S2.cisco.local,5748774,8001709,0,21035,0,16974,714,714,554,3,0,0,0,0,0,10001
364,2025-09-17 17:15:00,192.168.99.4,S3.cisco.local,7035337,4632743,0,6689,0,6698,392,392,361,1,0,0,0,0,0,10001
365,2025-09-17 17:15:15,192.168.99.1,R1.cisco.local,13903635,12844283,0,41546,0,32662,27017,26975,16735,0,0,14164,42,0,0,2
366,2025-09-17 17:15:15,192.168.99.2,S1.cisco.local,1804789,1156109,0,12803,0,9443,386,386,371,2,0,0,0,0,0,10001
367,2025-09-17 17:15:15,192.168.99.3,S2.cisco.local,5751740,8003247,0,21069,0,16989,715,715,555,3,0,0,0,0,0,10001
368,2025-09-17 17:15:15,192.168.99.4,S3.cisco.local,7035337,4633255,0,6689,0,6699,393,393,362,1,0,0,0,0,0,10001
369,2025-09-17 17:15:30,192.168.99.1,R1.cisco.local,13909411,12848109,0,41597,0,32690,27061,27019,16755,0,0,14170,42,0,0,2
370,2025-09-17 17:15:30,192.168.99.2,S1.cisco.local,1806460,1159047,0,12813,0,9455,387,387,372,2,0,0,0,0,0,10001
371,2025-09-17 17:15:30,192.168.99.3,S2.cisco.local,5754762,8004859,0,21107,0,17004,716,716,556,3,0,0,0,0,0,10001
372,2025-09-17 17:15:30,192.168.99.4,S3.cisco.local,7035337,4634354,0,6689,0,6701,394,394,363,1,0,0,0,0,0,10001
373,2025-09-17 17:15:45,192.168.99.1,R1.cisco.local,13914664,12851815,0,41635,0,32711,27092,27050,16767,0,0,14176,42,0,0,2
374,2025-09-17 17:15:45,192.168.99.2,S1.cisco.local,1807677,1160937,0,12817,0,9460,388,388,373,2,0,0,0,0,0,10001
375,2025-09-17 17:15:45,192.168.99.3,S2.cisco.local,5757280,8006773,0,21138,0,17018,717,717,557,3,0,0,0,0,0,10001
376,2025-09-17 17:15:45,192.168.99.4,S3.cisco.local,7035337,4634866,0,6689,0,6702,395,395,364,1,0,0,0,0,0,10001
